N_updates,N_timesteps,FPS,Reward_mean,Reward_median,Reward_min,Reward_max,Entropy,Value_loss,Action_loss,N_episodes,N_blocked_actions,N_goal_reached
5570,891360,430,-6142.9375,-6142.0,-6144.0,-6142.0,7.455306558767916e-07,1.075677591444446e-08,9.419856116920505e-14,6336.0,0.0,0.0
5580,892960,430,-6142.9375,-6142.0,-6144.0,-6142.0,6.603194151466596e-07,2.64961279583531e-08,5.8835193661455065e-12,6336.0,0.0,0.0
5590,894560,430,-6142.9375,-6142.0,-6144.0,-6142.0,7.499527896470681e-07,1.6787089407444e-07,-1.3713056731812223e-11,6336.0,0.0,0.0
5600,896160,430,-6142.9375,-6142.0,-6144.0,-6142.0,6.63740649997635e-07,2.9364600777626038e-06,6.224915027885913e-11,6336.0,0.0,0.0
5610,897760,430,-6142.9375,-6142.0,-6144.0,-6142.0,7.534539463449619e-07,6.5141357481479645e-06,-3.018807426258263e-11,6336.0,0.0,0.0
5620,899360,430,-6142.9375,-6142.0,-6144.0,-6142.0,6.791606779188442e-07,0.02012331597507,5.1131023859340985e-09,6336.0,0.0,0.0
5630,900960,430,-6142.9375,-6142.0,-6144.0,-6142.0,8.934562742979324e-07,0.037226464599370956,-6.766409210712254e-09,6336.0,0.0,0.0
5640,902560,430,-6142.9375,-6142.0,-6144.0,-6142.0,9.786874670680845e-07,0.0305438581854105,-9.862845651298358e-09,6336.0,0.0,0.0
5650,904160,430,-6142.9375,-6142.0,-6144.0,-6142.0,9.532244575893856e-07,0.0010132902534678578,4.0424295855157055e-11,6336.0,0.0,0.0
5660,905760,430,-6142.9375,-6142.0,-6144.0,-6142.0,8.751024438424793e-07,0.010668344795703888,-5.681313197669624e-09,6336.0,0.0,0.0
5670,907360,430,-6142.9375,-6142.0,-6144.0,-6142.0,9.631053217162844e-07,0.02122456394135952,-5.595028440552596e-09,6336.0,0.0,0.0
5680,908960,430,-6142.9375,-6142.0,-6144.0,-6142.0,8.228894330386538e-07,4.263268783688545e-05,-6.151087278416512e-11,6336.0,0.0,0.0
5690,910560,430,-6142.9375,-6142.0,-6144.0,-6142.0,9.870989288174314e-07,3.632041625678539e-05,-2.3226803813614083e-10,6336.0,0.0,0.0
5700,912160,430,-6142.9375,-6142.0,-6144.0,-6142.0,8.419322625741188e-07,3.0304304345918354e-06,-6.836047006242296e-11,6336.0,0.0,0.0
5710,913760,430,-6142.9375,-6142.0,-6144.0,-6142.0,9.83960717348964e-07,7.355213256232673e-06,1.2836175178332354e-10,6336.0,0.0,0.0
5720,915360,430,-6142.9375,-6142.0,-6144.0,-6142.0,8.47965623052005e-07,4.4470189095591195e-06,9.707470938202789e-11,6336.0,0.0,0.0
5730,916960,430,-6142.9375,-6142.0,-6144.0,-6142.0,9.93291791928641e-07,4.938337951898575e-07,-3.076222609976753e-11,6336.0,0.0,0.0
5740,918560,430,-6144.0,-6144.0,-6144.0,-6144.0,8.434252549704979e-07,0.00492066191509366,2.020080991371742e-09,7392.0,0.0,0.0
5750,920160,430,-6144.0,-6144.0,-6144.0,-6144.0,9.83164795798075e-07,0.00029695851844735444,1.5788838292341012e-10,7392.0,0.0,0.0
5760,921760,430,-6144.0,-6144.0,-6144.0,-6144.0,8.50901471949328e-07,0.00026705817435868084,-8.018125607911486e-10,7392.0,0.0,0.0
5770,923360,430,-6144.0,-6144.0,-6144.0,-6144.0,9.709920050227083e-07,8.385874389205128e-05,3.7344469183686613e-10,7392.0,0.0,0.0
5780,924960,430,-6144.0,-6144.0,-6144.0,-6144.0,8.470140073768562e-07,1.9576085833250545e-05,1.4324572084056797e-10,7392.0,0.0,0.0
5790,926560,430,-6144.0,-6144.0,-6144.0,-6144.0,9.89087538982858e-07,3.3939491004275624e-06,3.859780203785412e-11,7392.0,0.0,0.0
5800,928160,430,-6144.0,-6144.0,-6144.0,-6144.0,8.494719168083975e-07,4.479386461753165e-06,8.57978549317906e-11,7392.0,0.0,0.0
5810,929760,430,-6144.0,-6144.0,-6144.0,-6144.0,9.923944617185043e-07,1.706062539597042e-05,1.46455542138213e-10,7392.0,0.0,0.0
5820,931360,430,-6144.0,-6144.0,-6144.0,-6144.0,8.599923262408993e-07,0.0022375332191586494,2.273569554844812e-09,7392.0,0.0,0.0
5830,932960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.0446203759784112e-06,0.006962411571294069,2.565109014085465e-09,7392.0,0.0,0.0
5840,934560,430,-6144.0,-6144.0,-6144.0,-6144.0,9.461934382670734e-07,0.0037792290095239878,3.1314393300618804e-09,7392.0,0.0,0.0
5850,936160,430,-6144.0,-6144.0,-6144.0,-6144.0,1.1264571639912901e-06,0.0002803855750244111,4.0454506411435887e-10,7392.0,0.0,0.0
5860,937760,430,-6144.0,-6144.0,-6144.0,-6144.0,9.602099453331903e-07,0.00012208269617985934,-5.787938461843112e-10,7392.0,0.0,0.0
5870,939360,430,-6144.0,-6144.0,-6144.0,-6144.0,1.1198939091627835e-06,3.090872633038089e-05,-1.2601719667770794e-10,7392.0,0.0,0.0
5880,940960,430,-6144.0,-6144.0,-6144.0,-6144.0,9.5669065558468e-07,1.3134446817275602e-05,1.927146775493327e-10,7392.0,0.0,0.0
5890,942560,430,-6144.0,-6144.0,-6144.0,-6144.0,1.1368805417077965e-06,3.4917800348921446e-06,2.008355634575132e-11,7392.0,0.0,0.0
5900,944160,430,-6144.0,-6144.0,-6144.0,-6144.0,9.679698678155546e-07,1.850839225880918e-06,-5.286657223102509e-11,7392.0,0.0,0.0
5910,945760,430,-6144.0,-6144.0,-6144.0,-6144.0,1.1442043614806607e-06,1.1709096270351438e-06,2.06239799543928e-12,7392.0,0.0,0.0
5920,947360,430,-6144.0,-6144.0,-6144.0,-6144.0,9.75317675511178e-07,8.757298814998649e-07,7.648716187323712e-13,7392.0,0.0,0.0
5930,948960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.1538454600668047e-06,1.10959513222042e-06,1.1820508981352784e-11,7392.0,0.0,0.0
5940,950560,430,-6144.0,-6144.0,-6144.0,-6144.0,9.835998753260355e-07,1.2257762591616483e-06,-3.7661828516943885e-11,7392.0,0.0,0.0
5950,952160,430,-6144.0,-6144.0,-6144.0,-6144.0,1.1646421853583888e-06,1.8248189235237078e-06,3.7613311770767766e-11,7392.0,0.0,0.0
5960,953760,430,-6144.0,-6144.0,-6144.0,-6144.0,9.956906978914049e-07,0.0003267621505074203,-1.1068017613524717e-09,7392.0,0.0,0.0
5970,955360,430,-6144.0,-6144.0,-6144.0,-6144.0,1.295779497922922e-06,0.013292673043906689,5.448915096906148e-09,7392.0,0.0,0.0
5980,956960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.0456569725647569e-06,0.007746618706732988,5.506491707052419e-09,7392.0,0.0,0.0
5990,958560,430,-6144.0,-6144.0,-6144.0,-6144.0,1.1478381338747567e-06,0.0017722324701026082,2.1250057269384115e-09,7392.0,0.0,0.0
6000,960160,430,-6144.0,-6144.0,-6144.0,-6144.0,1.1011470633093268e-06,0.00045323552330955863,1.2378595926065827e-09,7392.0,0.0,0.0
6010,961760,430,-6144.0,-6144.0,-6144.0,-6144.0,1.351171931673889e-06,0.00077266083098948,1.0002831896116504e-09,7392.0,0.0,0.0
6020,963360,430,-6144.0,-6144.0,-6144.0,-6144.0,1.2247163567735697e-06,0.0011170277139171958,-1.6050062390249309e-09,7392.0,0.0,0.0
6030,964960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.3353846952668391e-06,0.0004453954752534628,-6.188164425324771e-10,7392.0,0.0,0.0
6040,966560,430,-6144.0,-6144.0,-6144.0,-6144.0,1.1402887594158528e-06,0.0008807177073322237,2.068243132313796e-09,7392.0,0.0,0.0
6050,968160,430,-6144.0,-6144.0,-6144.0,-6144.0,1.3985296618557186e-06,0.00042436987860128284,9.269416900714589e-10,7392.0,0.0,0.0
6060,969760,430,-6144.0,-6144.0,-6144.0,-6144.0,1.1855821639983333e-06,0.0003914439585059881,-1.5017970200759123e-09,7392.0,0.0,0.0
6070,971360,430,-6144.0,-6144.0,-6144.0,-6144.0,1.4008383004693314e-06,0.00018745387205854058,-4.3456058196333913e-10,7392.0,0.0,0.0
6080,972960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.197935830532515e-06,0.0005066450103186071,1.043241160125774e-09,7392.0,0.0,0.0
6090,974560,430,-6144.0,-6144.0,-6144.0,-6144.0,1.4526993936669896e-06,0.0009509767987765372,1.3472191140451173e-09,7392.0,0.0,0.0
6100,976160,430,-6144.0,-6144.0,-6144.0,-6144.0,1.2566865734697785e-06,0.0010959868086501956,-2.715463409685981e-09,7392.0,0.0,0.0
6110,977760,430,-6144.0,-6144.0,-6144.0,-6144.0,1.470393613089982e-06,0.00033856017398647964,-7.558810244390202e-10,7392.0,0.0,0.0
6120,979360,430,-6144.0,-6144.0,-6144.0,-6144.0,1.2603036338987295e-06,0.0005799834034405649,3.035316165078683e-10,7392.0,0.0,0.0
6130,980960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.5107268609426683e-06,0.00034002779284492135,7.664707757371048e-10,7392.0,0.0,0.0
6140,982560,430,-6144.0,-6144.0,-6144.0,-6144.0,1.2755606348946458e-06,0.00046449180808849633,-1.7486380121667366e-09,7392.0,0.0,0.0
6150,984160,430,-6144.0,-6144.0,-6144.0,-6144.0,1.5150036460909178e-06,0.00016923423390835524,-1.434532007071887e-11,7392.0,0.0,0.0
6160,985760,430,-6144.0,-6144.0,-6144.0,-6144.0,1.2915321576656424e-06,0.00041391479317098856,5.820646187260081e-10,7392.0,0.0,0.0
6170,987360,430,-6144.0,-6144.0,-6144.0,-6144.0,1.563795763104281e-06,0.00038983128615655005,6.015890563482174e-10,7392.0,0.0,0.0
6180,988960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.3531597460314515e-06,0.0012539670569822192,-3.1494589158853614e-09,7392.0,0.0,0.0
6190,990560,430,-6144.0,-6144.0,-6144.0,-6144.0,1.5639242292309063e-06,0.000558206345885992,-1.8707765891967654e-10,7392.0,0.0,0.0
6200,992160,430,-6144.0,-6144.0,-6144.0,-6144.0,1.3459792853609542e-06,6.636688340222463e-05,4.2625428187115233e-10,7392.0,0.0,0.0
6210,993760,430,-6144.0,-6144.0,-6144.0,-6144.0,1.646180976422329e-06,0.00030384090496227145,3.872397402737704e-10,7392.0,0.0,0.0
6220,995360,430,-6144.0,-6144.0,-6144.0,-6144.0,1.40204440413072e-06,0.000833149126265198,-2.6735420544099497e-09,7392.0,0.0,0.0
6230,996960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.6478301176903187e-06,0.00026155810337513685,3.6418437709961893e-10,7392.0,0.0,0.0
6240,998560,430,-6144.0,-6144.0,-6144.0,-6144.0,1.395364506606711e-06,0.00010229788313154131,4.04446559576499e-10,7392.0,0.0,0.0
6250,1000160,430,-6144.0,-6144.0,-6144.0,-6144.0,1.6942562979238573e-06,8.317433639604133e-06,-1.534876253872497e-10,7392.0,0.0,0.0
6260,1001760,430,-6144.0,-6144.0,-6144.0,-6144.0,1.405151010658301e-06,1.8694175878408714e-06,-8.768820392024423e-11,7392.0,0.0,0.0
6270,1003360,430,-6144.0,-6144.0,-6144.0,-6144.0,1.7083992815969395e-06,8.821662049740553e-07,3.070949744499174e-11,7392.0,0.0,0.0
6280,1004960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.4220476032278384e-06,4.927962322653912e-07,3.364611020351127e-11,7392.0,0.0,0.0
6290,1006560,430,-6144.0,-6144.0,-6144.0,-6144.0,1.7311145938947448e-06,4.716726778042357e-07,-2.311538634114374e-11,7392.0,0.0,0.0
6300,1008160,430,-6144.0,-6144.0,-6144.0,-6144.0,1.4395599237104761e-06,6.651991952821845e-06,1.9245141591461845e-10,7392.0,0.0,0.0
6310,1009760,430,-6144.0,-6144.0,-6144.0,-6144.0,1.7565765801919042e-06,2.5047746021300554e-05,-3.845131713031691e-10,7392.0,0.0,0.0
6320,1011360,430,-6144.0,-6144.0,-6144.0,-6144.0,1.4968609320931137e-06,0.00946304015815258,-9.06731845162767e-09,7392.0,0.0,0.0
6330,1012960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.9054184576816624e-06,0.0029359490144997835,-2.6145159370827287e-09,7392.0,0.0,0.0
6340,1014560,430,-6144.0,-6144.0,-6144.0,-6144.0,1.6652178373988136e-06,1.5632585927960463e-05,-3.7339570324590454e-10,7392.0,0.0,0.0
6350,1016160,430,-6144.0,-6144.0,-6144.0,-6144.0,2.0052555100846803e-06,1.2151287592132576e-05,-1.770884550111873e-10,7392.0,0.0,0.0
6360,1017760,430,-6144.0,-6144.0,-6144.0,-6144.0,1.660849989093549e-06,2.8535190722323023e-05,5.264159108619992e-10,7392.0,0.0,0.0
6370,1019360,430,-6144.0,-6144.0,-6144.0,-6144.0,2.021419277298264e-06,7.316008122870699e-05,4.850730928041003e-10,7392.0,0.0,0.0
6380,1020960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.7449583538109437e-06,0.0003672419989015907,-1.1592539150839798e-09,7392.0,0.0,0.0
6390,1022560,430,-6144.0,-6144.0,-6144.0,-6144.0,2.246743406431051e-06,0.002056104363873601,-5.496110677682964e-09,7392.0,0.0,0.0
6400,1024160,430,-6144.0,-6144.0,-6144.0,-6144.0,1.6545852759008994e-06,0.0011585982283577323,-3.74221365007088e-09,7392.0,0.0,0.0
6410,1025760,430,-6144.0,-6144.0,-6144.0,-6144.0,2.003951294682338e-06,0.00027098049758933485,-7.422261139033992e-10,7392.0,0.0,0.0
6420,1027360,430,-6144.0,-6144.0,-6144.0,-6144.0,1.6746636219977518e-06,0.0010272247018292546,3.3696085921519625e-09,7392.0,0.0,0.0
6430,1028960,430,-6144.0,-6144.0,-6144.0,-6144.0,2.0662280348915374e-06,0.00035489187575876713,1.3902595741299706e-09,7392.0,0.0,0.0
6440,1030560,430,-6144.0,-6144.0,-6144.0,-6144.0,1.7585239220352378e-06,0.0007360350573435426,-3.243249668827275e-09,7392.0,0.0,0.0
6450,1032160,430,-6144.0,-6144.0,-6144.0,-6144.0,2.128034338966245e-06,2.8146761906100437e-05,3.4080402389058406e-10,7392.0,0.0,0.0
6460,1033760,430,-6144.0,-6144.0,-6144.0,-6144.0,1.758280404828838e-06,4.536453161563259e-06,-1.829636997463524e-10,7392.0,0.0,0.0
6470,1035360,430,-6144.0,-6144.0,-6144.0,-6144.0,2.16613420889189e-06,3.222798170554597e-07,2.1031086594458515e-11,7392.0,0.0,0.0
6480,1036960,430,-6144.0,-6144.0,-6144.0,-6144.0,1.7860853631646023e-06,2.438813737626333e-07,-1.9430514489049422e-11,7392.0,0.0,0.0
6490,1038560,429,-6144.0,-6144.0,-6144.0,-6144.0,2.2014455680618994e-06,2.95911746661659e-07,-2.1880209449820498e-11,7392.0,0.0,0.0
6500,1040160,429,-6144.0,-6144.0,-6144.0,-6144.0,1.8148790559280314e-06,1.4831894645794819e-07,1.5029566133306638e-11,7392.0,0.0,0.0
6510,1041760,429,-6144.0,-6144.0,-6144.0,-6144.0,2.2370952592609683e-06,5.812296990370669e-07,-2.1526934748661297e-11,7392.0,0.0,0.0
6520,1043360,429,-6144.0,-6144.0,-6144.0,-6144.0,1.8425150756229414e-06,2.3460053853341378e-05,-4.5380937896410956e-10,7392.0,0.0,0.0
6530,1044960,429,-6144.0,-6144.0,-6144.0,-6144.0,2.2436393010139e-06,0.0031503592617809772,-1.9355496372330805e-10,7392.0,0.0,0.0
6540,1046560,429,-6144.0,-6144.0,-6144.0,-6144.0,1.9853309822792653e-06,0.00041104998672381043,-1.0783247211820779e-10,7392.0,0.0,0.0
6550,1048160,429,-6144.0,-6144.0,-6144.0,-6144.0,2.650306669238489e-06,0.004823452327400446,5.6493476563446166e-09,7392.0,0.0,0.0
6560,1049760,429,-6144.0,-6144.0,-6144.0,-6144.0,2.1983692022331525e-06,0.002790201688185334,-7.720421635326602e-09,8448.0,0.0,0.0
6570,1051360,429,-6144.0,-6144.0,-6144.0,-6144.0,2.4627627226436744e-06,0.00014197513519320637,1.2960077455659302e-09,8448.0,0.0,0.0
6580,1052960,429,-6144.0,-6144.0,-6144.0,-6144.0,1.9947619875892997e-06,3.5445380035525886e-06,-3.071549611877167e-11,8448.0,0.0,0.0
6590,1054560,429,-6144.0,-6144.0,-6144.0,-6144.0,2.468430466251448e-06,1.289359374823107e-06,-1.0156242513659208e-10,8448.0,0.0,0.0
6600,1056160,429,-6144.0,-6144.0,-6144.0,-6144.0,2.0216155007801717e-06,3.8123108225818214e-08,4.7170891324943565e-12,8448.0,0.0,0.0
6610,1057760,429,-6144.0,-6144.0,-6144.0,-6144.0,2.504536951164482e-06,5.595648033818179e-08,2.5850505763758136e-11,8448.0,0.0,0.0
6620,1059360,429,-6144.0,-6144.0,-6144.0,-6144.0,2.055425284197554e-06,5.5819690203406935e-08,2.3182384831232916e-11,8448.0,0.0,0.0
6630,1060960,429,-6144.0,-6144.0,-6144.0,-6144.0,2.5487236143817427e-06,3.943278059637123e-08,1.1482910108884248e-11,8448.0,0.0,0.0
6640,1062560,429,-6144.0,-6144.0,-6144.0,-6144.0,2.0925049284414854e-06,4.971647058482631e-07,-5.889994048047242e-11,8448.0,0.0,0.0
6650,1064160,429,-6144.0,-6144.0,-6144.0,-6144.0,2.596742660898599e-06,6.931324492143176e-07,-8.410493829158483e-11,8448.0,0.0,0.0
6660,1065760,429,-6144.0,-6144.0,-6144.0,-6144.0,2.1322534848877694e-06,1.3443117268252536e-06,8.590101546745998e-11,8448.0,0.0,0.0
6670,1067360,429,-6144.0,-6144.0,-6144.0,-6144.0,2.641688979565515e-06,1.6068735931185074e-05,4.047462920375722e-10,8448.0,0.0,0.0
6680,1068960,429,-6144.0,-6144.0,-6144.0,-6144.0,2.168885430364753e-06,4.447708488442004e-05,-5.677119330194103e-10,8448.0,0.0,0.0
6690,1070560,429,-6144.0,-6144.0,-6144.0,-6144.0,2.7139069516124437e-06,0.00047593581257387996,7.217778041912482e-10,8448.0,0.0,0.0
6700,1072160,429,-6144.0,-6144.0,-6144.0,-6144.0,2.2563269794773078e-06,0.005906040780246258,7.208192709384775e-09,8448.0,0.0,0.0
6710,1073760,429,-6144.0,-6144.0,-6144.0,-6144.0,2.9923758120276034e-06,0.006216410547494888,7.454670658546547e-09,8448.0,0.0,0.0
6720,1075360,429,-6144.0,-6144.0,-6144.0,-6144.0,2.4022367597353877e-06,3.8167843740666285e-05,9.122942956629743e-10,8448.0,0.0,0.0
6730,1076960,429,-6144.0,-6144.0,-6144.0,-6144.0,3.0143637559376657e-06,3.28935420839116e-05,-6.754576897805009e-10,8448.0,0.0,0.0
6740,1078560,429,-6144.0,-6144.0,-6144.0,-6144.0,2.4662233499839203e-06,1.938135210366454e-05,6.979740119206213e-10,8448.0,0.0,0.0
6750,1080160,429,-6144.0,-6144.0,-6144.0,-6144.0,3.0835853976896033e-06,4.279160930309445e-05,-8.269351314815765e-10,8448.0,0.0,0.0
6760,1081760,429,-6144.0,-6144.0,-6144.0,-6144.0,2.4975270207505673e-06,9.114356362260878e-05,1.5585009949248274e-09,8448.0,0.0,0.0
6770,1083360,429,-6144.0,-6144.0,-6144.0,-6144.0,3.1499894248554483e-06,0.0003223543462809175,-2.613460337030915e-09,8448.0,0.0,0.0
6780,1084960,429,-6144.0,-6144.0,-6144.0,-6144.0,2.5165472834487446e-06,0.00028647592989727855,2.8505366955755562e-09,8448.0,0.0,0.0
6790,1086560,429,-6144.0,-6144.0,-6144.0,-6144.0,3.1988872706278926e-06,0.0002658090670593083,-2.5451705187862217e-09,8448.0,0.0,0.0
6800,1088160,429,-6144.0,-6144.0,-6144.0,-6144.0,2.5734875634952914e-06,0.0001557175419293344,2.1249584314375625e-09,8448.0,0.0,0.0
6810,1089760,429,-6144.0,-6144.0,-6144.0,-6144.0,3.2604721127427183e-06,0.00016137657803483307,-2.084785899469921e-09,8448.0,0.0,0.0
6820,1091360,429,-6144.0,-6144.0,-6144.0,-6144.0,2.632030373206362e-06,0.00016056443564593792,2.1956725326788273e-09,8448.0,0.0,0.0
6830,1092960,429,-6144.0,-6144.0,-6144.0,-6144.0,3.343317303006188e-06,0.00019000285828951746,-2.4276753940455364e-09,8448.0,0.0,0.0
6840,1094560,429,-6144.0,-6144.0,-6144.0,-6144.0,2.6941181658912683e-06,0.00019079563207924366,2.393195641658963e-09,8448.0,0.0,0.0
6850,1096160,429,-6144.0,-6144.0,-6144.0,-6144.0,3.415967057662783e-06,0.0002265032089781016,-2.6199928893078095e-09,8448.0,0.0,0.0
6860,1097760,429,-6144.0,-6144.0,-6144.0,-6144.0,2.7636535833153175e-06,2.257286359963473e-05,5.265644031915429e-10,8448.0,0.0,0.0
6870,1099360,429,-6144.0,-6144.0,-6144.0,-6144.0,3.456038712101872e-06,0.0004932531737722456,3.5093243866413104e-09,8448.0,0.0,0.0
6880,1100960,429,-6144.0,-6144.0,-6144.0,-6144.0,2.7594599032454425e-06,0.0010629277676343918,3.630816980404461e-09,8448.0,0.0,0.0
6890,1102560,429,-6144.0,-6144.0,-6144.0,-6144.0,3.6777573768631555e-06,0.0010943675879389048,6.557060672207626e-09,8448.0,0.0,0.0
6900,1104160,429,-6144.0,-6144.0,-6144.0,-6144.0,3.099301238762564e-06,0.00040859662112779915,2.570727630768488e-09,8448.0,0.0,0.0
6910,1105760,429,-6144.0,-6144.0,-6144.0,-6144.0,4.028574949188624e-06,4.680390759403963e-07,1.3311605290278195e-11,8448.0,0.0,0.0
6920,1107360,429,-6144.0,-6144.0,-6144.0,-6144.0,3.2896443826757604e-06,5.214649831941642e-07,-1.5042957157707093e-10,8448.0,0.0,0.0
6930,1108960,429,-6144.0,-6144.0,-6144.0,-6144.0,4.132042704441119e-06,2.547502049310424e-07,-1.031682309027282e-10,8448.0,0.0,0.0
6940,1110560,429,-6144.0,-6144.0,-6144.0,-6144.0,3.3884443837450817e-06,3.48067246136452e-08,9.623572772010647e-12,8448.0,0.0,0.0
6950,1112160,429,-6144.0,-6144.0,-6144.0,-6144.0,4.25574580731336e-06,7.95815111587217e-08,5.831272270606647e-11,8448.0,0.0,0.0
6960,1113760,429,-6144.0,-6144.0,-6144.0,-6144.0,3.4892714211309794e-06,6.04471992460276e-08,3.972423778808576e-11,8448.0,0.0,0.0
6970,1115360,429,-6144.0,-6144.0,-6144.0,-6144.0,4.391475158627145e-06,2.3900065926341085e-08,-1.153073556775519e-11,8448.0,0.0,0.0
6980,1116960,429,-6144.0,-6144.0,-6144.0,-6144.0,3.59877208211401e-06,1.7638231497585366e-07,-8.163101444802479e-11,8448.0,0.0,0.0
6990,1118560,429,-6144.0,-6144.0,-6144.0,-6144.0,4.532997536443872e-06,1.4882388654768874e-07,-9.708717163547931e-11,8448.0,0.0,0.0
7000,1120160,429,-6144.0,-6144.0,-6144.0,-6144.0,3.71672649635002e-06,1.5833589941394166e-06,-2.6947677422839433e-10,8448.0,0.0,0.0
7010,1121760,429,-6144.0,-6144.0,-6144.0,-6144.0,4.701615125668468e-06,4.246766820870107e-06,-5.083814480499882e-10,8448.0,0.0,0.0
7020,1123360,429,-6144.0,-6144.0,-6144.0,-6144.0,3.975274012191221e-06,0.002956995042040944,-1.4416114524351542e-08,8448.0,0.0,0.0
7030,1124960,429,-6144.0,-6144.0,-6144.0,-6144.0,5.187780971027678e-06,0.0045112441293895245,9.769731690312256e-09,8448.0,0.0,0.0
7040,1126560,429,-6144.0,-6144.0,-6144.0,-6144.0,4.131723471800797e-06,9.648683771956712e-05,2.123893061423132e-09,8448.0,0.0,0.0
7050,1128160,429,-6144.0,-6144.0,-6144.0,-6144.0,5.666808192472672e-06,2.241256515844725e-05,4.874793901876728e-10,8448.0,0.0,0.0
7060,1129760,429,-6144.0,-6144.0,-6144.0,-6144.0,4.551823622023221e-06,1.4233340152713936e-05,-1.2491053746899183e-09,8448.0,0.0,0.0
7070,1131360,429,-6144.0,-6144.0,-6144.0,-6144.0,5.731786586693488e-06,2.2173451270646183e-06,-3.795463388023279e-10,8448.0,0.0,0.0
7080,1132960,429,-6144.0,-6144.0,-6144.0,-6144.0,4.723010988527676e-06,3.1188682214633445e-07,1.413473227351858e-10,8448.0,0.0,0.0
7090,1134560,429,-6144.0,-6144.0,-6144.0,-6144.0,5.984913968859473e-06,6.874703331050114e-07,2.7347099584851264e-10,8448.0,0.0,0.0
7100,1136160,429,-6144.0,-6144.0,-6144.0,-6144.0,4.9130935622088145e-06,1.8345744479120185e-07,1.1787718023903437e-10,8448.0,0.0,0.0
7110,1137760,429,-6144.0,-6144.0,-6144.0,-6144.0,6.263032901188126e-06,2.142565733720403e-07,-1.70145883493511e-10,8448.0,0.0,0.0
7120,1139360,429,-6144.0,-6144.0,-6144.0,-6144.0,5.139404947840376e-06,5.42537577530311e-07,-2.383810371320294e-10,8448.0,0.0,0.0
7130,1140960,429,-6144.0,-6144.0,-6144.0,-6144.0,6.526242941617966e-06,1.9217841895624588e-07,-4.4417466232848923e-11,8448.0,0.0,0.0
7140,1142560,429,-6144.0,-6144.0,-6144.0,-6144.0,5.402114766184241e-06,8.087387186606065e-07,-2.752590932963983e-10,8448.0,0.0,0.0
7150,1144160,429,-6144.0,-6144.0,-6144.0,-6144.0,6.621333341172431e-06,0.0003382604627404362,7.588563555316341e-09,8448.0,0.0,0.0
7160,1145760,429,-6144.0,-6144.0,-6144.0,-6144.0,5.667454388458282e-06,0.0008388238493353128,9.643195575392838e-09,8448.0,0.0,0.0
7170,1147360,429,-6144.0,-6144.0,-6144.0,-6144.0,7.763783287373371e-06,1.4509527318296023e-05,1.140063710103334e-09,8448.0,0.0,0.0
7180,1148960,429,-6144.0,-6144.0,-6144.0,-6144.0,6.627357379329624e-06,2.0654410036513582e-05,2.2964432577765592e-09,8448.0,0.0,0.0
7190,1150560,429,-6144.0,-6144.0,-6144.0,-6144.0,8.672093827044591e-06,4.306509708840167e-06,-8.434857257100248e-10,8448.0,0.0,0.0
7200,1152160,429,-6144.0,-6144.0,-6144.0,-6144.0,7.155043931561522e-06,1.2581134569700225e-06,6.093315851884995e-10,8448.0,0.0,0.0
7210,1153760,429,-6144.0,-6144.0,-6144.0,-6144.0,9.257787496608216e-06,9.3558628577739e-07,-4.282414978185045e-10,8448.0,0.0,0.0
7220,1155360,429,-6144.0,-6144.0,-6144.0,-6144.0,7.625674243172398e-06,2.30793239097693e-06,8.736468770642603e-10,8448.0,0.0,0.0
7230,1156960,429,-6144.0,-6144.0,-6144.0,-6144.0,9.909166692523286e-06,2.5693971110740677e-05,-2.5286521765366388e-09,8448.0,0.0,0.0
7240,1158560,429,-6144.0,-6144.0,-6144.0,-6144.0,7.913634362921584e-06,0.000309369876049459,1.086458656374134e-08,8448.0,0.0,0.0
7250,1160160,429,-6144.0,-6144.0,-6144.0,-6144.0,1.0788775398395956e-05,0.0004429181572049856,-1.2382484371187275e-08,8448.0,0.0,0.0
7260,1161760,429,-6144.0,-6144.0,-6144.0,-6144.0,8.623104804428294e-06,4.229605110595003e-05,4.22727319815408e-09,8448.0,0.0,0.0
7270,1163360,429,-6144.0,-6144.0,-6144.0,-6144.0,1.1280510989308823e-05,5.929876465415873e-07,-3.756354255424199e-11,8448.0,0.0,0.0
7280,1164960,429,-6144.0,-6144.0,-6144.0,-6144.0,9.19061858439818e-06,4.299899592297152e-05,-3.4343283772386712e-09,8448.0,0.0,0.0
7290,1166560,429,-6144.0,-6144.0,-6144.0,-6144.0,1.2031442565785255e-05,0.00011727167293429375,-7.277442204411955e-09,8448.0,0.0,0.0
7300,1168160,429,-6144.0,-6144.0,-6144.0,-6144.0,9.87410112429643e-06,0.004928198643028736,2.5814630433274033e-08,8448.0,0.0,0.0
